,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1
3493,3493,2021_01_part3.xlsx,2021/1/4,"中远海控
SH601919",SH601919,0.974,0.0085,0.0164,连续3个月推荐,4,交通运输,大市值,招商证券,,,2021-01-04,A601919
3494,3494,2021_01_part3.xlsx,2021/1/4,"老 凤 祥
SH600612",SH600612,0.5758,-0.0163,0.0062,近12个月首推,1,轻工制造,小市值,招商证券,,,2021-01-04,A600612
3495,3495,2021_01_part3.xlsx,2021/1/4,"航发动力
SH600893",SH600893,0.4987,-0.0056,0.004,连续2个月推荐,3,国防军工,大市值,招商证券,,,2021-01-04,A600893
3496,3496,2021_01_part3.xlsx,2021/1/4,"河钢资源
SZ000923",SZ000923,0.5419,-0.0528,-0.0036,近12个月首推,1,采掘,小市值,招商证券,,,2021-01-04,A000923
3497,3497,2021_01_part3.xlsx,2021/1/4,"蒙娜丽莎
SZ002918",SZ002918,0.1556,-0.0257,-0.0245,近12个月首推,2,建筑材料,小市值,招商证券,,,2021-01-04,A002918
3498,3498,2021_01_part3.xlsx,2021/1/4,"中兴通讯
SZ000063",SZ000063,0.2391,-0.0062,-0.0434,连续2个月推荐,4,通信,大市值,招商证券,,,2021-01-04,A000063
3499,3499,2021_01_part3.xlsx,2021/1/4,"天孚通信
SZ300394",SZ300394,0.3011,0.0027,-0.0791,连续3个月推荐,2,通信,小市值,招商证券,,,2021-01-04,A300394
3500,3500,2021_01_part3.xlsx,2021/1/4,"盛视科技
SZ002990",SZ002990,0.1434,0.0091,-0.1713,近12个月首推,1,计算机,小市值,招商证券,,,2021-01-04,A002990
3501,3501,2021_01_part3.xlsx,2021/1/4,"三一重工
SH600031",SH600031,0.3094,-0.0067,0.1567,连续11个月推荐,7,机械设备,大市值,华泰证券,,,2021-01-04,A600031
3502,3502,2021_01_part3.xlsx,2021/1/4,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,0.1355,连续13个月推荐,9,非银金融,大市值,华泰证券,,,2021-01-04,A300059
3503,3503,2021_01_part3.xlsx,2021/1/4,"科 博 达
SH603786",SH603786,0.4363,0.0151,0.0986,近12个月首推,1,汽车,小市值,华泰证券,,,2021-01-04,A603786
3504,3504,2021_01_part3.xlsx,2021/1/4,"海尔智家
SH600690",SH600690,0.5896,-0.0348,0.0904,连续3个月推荐,3,家用电器,大市值,华泰证券,,,2021-01-04,A600690
3505,3505,2021_01_part3.xlsx,2021/1/4,"通富微电
SZ002156",SZ002156,0.1982,0.0079,0.0876,近12个月首推,1,电子,中市值,华泰证券,,,2021-01-04,A002156
3506,3506,2021_01_part3.xlsx,2021/1/4,"三七互娱
SZ002555",SZ002555,0.185,0.0295,0.0349,连续2个月推荐,4,传媒,中市值,华泰证券,,,2021-01-04,A002555
3507,3507,2021_01_part3.xlsx,2021/1/4,"金风科技
SZ002202",SZ002202,0.2601,-0.0151,0.0168,连续2个月推荐,1,电气设备,中市值,华泰证券,,,2021-01-04,A002202
3508,3508,2021_01_part3.xlsx,2021/1/4,"锦江酒店
SH600754",SH600754,0.8751,-0.0256,0.0074,近3个月首推,1,休闲服务,中市值,华泰证券,,,2021-01-04,A600754
3509,3509,2021_01_part3.xlsx,2021/1/4,"奥飞数据
SZ300738",SZ300738,0.1715,-0.0118,0.0014,近2个月首推,1,计算机,小市值,华泰证券,,,2021-01-04,A300738
3510,3510,2021_01_part3.xlsx,2021/1/4,"帝欧家居
SZ002798",SZ002798,0.0284,0.0099,-0.0424,近3个月首推,3,建筑材料,小市值,华泰证券,,,2021-01-04,A002798
3511,3511,2021_01_part3.xlsx,2021/1/4,"亿纬锂能
SZ300014",SZ300014,0.853,-0.0025,0.3067,连续4个月推荐,4,电气设备,大市值,国泰君安,,,2021-01-04,A300014
3512,3512,2021_01_part3.xlsx,2021/1/4,"龙蟒佰利
SZ002601",SZ002601,0.5685,-0.0041,0.2918,连续5个月推荐,3,化工,中市值,国泰君安,,,2021-01-04,A002601
3513,3513,2021_01_part3.xlsx,2021/1/4,"容百科技
科688005",科688005,0.816,-0.0242,0.2782,近12个月首推,1,化工,小市值,国泰君安,,,2021-01-04,A688005
3514,3514,2021_01_part3.xlsx,2021/1/4,"东方雨虹
SZ002271",SZ002271,0.8503,-0.0024,0.25,近2个月首推,1,建筑材料,大市值,国泰君安,,,2021-01-04,A002271
3515,3515,2021_01_part3.xlsx,2021/1/4,"爱 美 客
SZ300896",SZ300896,0.8546,-0.0048,0.2099,连续3个月推荐,2,医药生物,小市值,国泰君安,,,2021-01-04,A300896
3516,3516,2021_01_part3.xlsx,2021/1/4,"中海油服
SH601808",SH601808,0.4637,-0.0039,0.1433,连续2个月推荐,1,采掘,中市值,国泰君安,,,2021-01-04,A601808
3517,3517,2021_01_part3.xlsx,2021/1/4,"宁德时代
SZ300750",SZ300750,0.98,-0.0154,0.0085,连续14个月推荐,5,电气设备,大市值,国泰君安,,,2021-01-04,A300750
3518,3518,2021_01_part3.xlsx,2021/1/4,"中航沈飞
SH600760",SH600760,0.6353,0.0011,-0.0169,连续2个月推荐,3,国防军工,大市值,国泰君安,,,2021-01-04,A600760
3519,3519,2021_01_part3.xlsx,2021/1/4,"航天电器
SZ002025",SZ002025,0.4254,-0.0217,-0.1612,近5个月首推,1,国防军工,中市值,国泰君安,,,2021-01-04,A002025
3520,3520,2021_01_part3.xlsx,2021/1/4,"神火股份
SZ000933",SZ000933,0.7857,-0.0304,-0.1805,近4个月首推,1,有色金属,中市值,国泰君安,,,2021-01-04,A000933
3521,3521,2021_01_part3.xlsx,2021/1/4,"阳光电源
SZ300274",SZ300274,0.7764,0.0024,0.4499,近4个月首推,1,电气设备,大市值,华创证券,,,2021-01-04,A300274
3522,3522,2021_01_part3.xlsx,2021/1/4,"比 亚 迪
SZ002594",SZ002594,0.771,0.0233,0.2712,近2个月首推,3,汽车,大市值,华创证券,,,2021-01-04,A002594
3523,3523,2021_01_part3.xlsx,2021/1/4,"华熙生物
科688363",科688363,0.7736,-0.0219,0.2707,近12个月首推,1,医药生物,小市值,华创证券,,,2021-01-04,A688363
3524,3524,2021_01_part3.xlsx,2021/1/4,"科大讯飞
SZ002230",SZ002230,0.7854,0.0321,0.1439,连续3个月推荐,1,计算机,大市值,华创证券,,,2021-01-04,A002230
3525,3525,2021_01_part3.xlsx,2021/1/4,"桐昆股份
SH601233",SH601233,0.5996,-0.0403,0.1268,连续6个月推荐,4,化工,中市值,华创证券,,,2021-01-04,A601233
3526,3526,2021_01_part3.xlsx,2021/1/4,"海尔智家
SH600690",SH600690,0.5896,-0.0348,0.0904,连续3个月推荐,3,家用电器,大市值,华创证券,,,2021-01-04,A600690
3527,3527,2021_01_part3.xlsx,2021/1/4,"万孚生物
SZ300482",SZ300482,0.5809,-0.01,-0.0248,近2个月首推,1,医药生物,中市值,华创证券,,,2021-01-04,A300482
3528,3528,2021_01_part3.xlsx,2021/1/4,"中国平安
SH601318",SH601318,0.0217,-0.0336,-0.0908,连续6个月推荐,9,非银金融,大市值,华创证券,,,2021-01-04,A601318
3529,3529,2021_01_part3.xlsx,2021/1/4,"瀚蓝环境
SH600323",SH600323,0.2087,-0.0196,-0.1516,近5个月首推,2,公用事业,小市值,华创证券,,,2021-01-04,A600323
3530,3530,2021_01_part3.xlsx,2021/1/4,"迈为股份
SZ300751",SZ300751,0.9598,0.0121,-0.1714,连续2个月推荐,1,机械设备,小市值,华创证券,,,2021-01-04,A300751
3531,3531,2021_01_part3.xlsx,2021/1/4,"中联重科
SZ000157",SZ000157,0.3532,-0.0279,0.2566,连续2个月推荐,3,机械设备,中市值,国联证券,,,2021-01-04,A000157
3532,3532,2021_01_part3.xlsx,2021/1/4,"TCL 科技
SZ000100",SZ000100,0.4288,-0.0131,0.2133,连续9个月推荐,1,电子,大市值,国联证券,,,2021-01-04,A000100
3533,3533,2021_01_part3.xlsx,2021/1/4,"广信股份
SH603599",SH603599,0.724,0.0003,0.2007,连续3个月推荐,1,化工,小市值,国联证券,,,2021-01-04,A603599
3534,3534,2021_01_part3.xlsx,2021/1/4,"梦 百 合
SH603313",SH603313,0.2912,0.0073,0.1875,近2个月首推,4,轻工制造,小市值,国联证券,,,2021-01-04,A603313
3535,3535,2021_01_part3.xlsx,2021/1/4,"精工钢构
SH600496",SH600496,0.1734,-0.0171,0.0781,连续3个月推荐,1,建筑装饰,小市值,国联证券,,,2021-01-04,A600496
3536,3536,2021_01_part3.xlsx,2021/1/4,"精测电子
SZ300567",SZ300567,0.1687,0.0608,0.0315,近12个月首推,1,机械设备,小市值,国联证券,,,2021-01-04,A300567
3537,3537,2021_01_part3.xlsx,2021/1/4,"华泰证券
SH601688",SH601688,0.0699,-0.0175,-0.0344,近3个月首推,1,非银金融,大市值,国联证券,,,2021-01-04,A601688
3538,3538,2021_01_part3.xlsx,2021/1/4,"完美世界
SZ002624",SZ002624,0.095,0.0009,-0.0753,连续2个月推荐,2,传媒,中市值,国联证券,,,2021-01-04,A002624
3539,3539,2021_01_part3.xlsx,2021/1/4,"东来技术
科688129",科688129,0.0829,0.0232,-0.1084,连续3个月推荐,1,化工,小市值,国联证券,,,2021-01-04,A688129
3540,3540,2021_01_part3.xlsx,2021/1/4,"人福医药
SH600079",SH600079,0.1135,-0.009,-0.1954,近5个月首推,1,医药生物,中市值,国联证券,,,2021-01-04,A600079
3541,3541,2021_02_part1.xlsx,2021/2/1,"森 麒 麟
SZ002984",SZ002984,0.465,-0.0389,0.2138,近12个月首推,1,化工,小市值,长城证券,,,2021-02-01,A002984
3542,3542,2021_02_part1.xlsx,2021/2/1,"拓邦股份
SZ002139",SZ002139,0.9237,0.0672,0.115,近2个月首推,1,电子,小市值,长城证券,,,2021-02-01,A002139
3543,3543,2021_02_part1.xlsx,2021/2/1,"信 立 泰
SZ002294",SZ002294,0.4752,-0.0319,0.1055,近5个月首推,1,医药生物,中市值,长城证券,,,2021-02-01,A002294
3544,3544,2021_02_part1.xlsx,2021/2/1,"楚江新材
SZ002171",SZ002171,0.2878,-0.0109,0.0184,连续2个月推荐,1,有色金属,小市值,长城证券,,,2021-02-01,A002171
3545,3545,2021_02_part1.xlsx,2021/2/1,"伯 特 利
SH603596",SH603596,0.5554,0.0178,0.0153,连续2个月推荐,1,汽车,小市值,长城证券,,,2021-02-01,A603596
3546,3546,2021_02_part1.xlsx,2021/2/1,"五 粮 液
SZ000858",SZ000858,0.7011,-0.0077,-0.0383,连续11个月推荐,4,食品饮料,大市值,长城证券,,,2021-02-01,A000858
3547,3547,2021_02_part1.xlsx,2021/2/1,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,-0.1369,连续14个月推荐,10,非银金融,大市值,长城证券,,,2021-02-01,A300059
3548,3548,2021_02_part1.xlsx,2021/2/1,"山西汾酒
SH600809",SH600809,0.9094,0.0335,-0.1638,连续2个月推荐,4,食品饮料,大市值,长城证券,,,2021-02-01,A600809
3549,3549,2021_02_part1.xlsx,2021/2/1,"思摩尔国际
HK06969",HK06969,0.2288,-0.0395,-0.1798,近3个月首推,2,港股,小市值,长城证券,,,2021-02-01,AK06969
3550,3550,2021_02_part1.xlsx,2021/2/1,"金山办公
科688111",科688111,0.5769,-0.0071,-0.1904,连续2个月推荐,1,计算机,小市值,长城证券,,,2021-02-01,A688111
3551,3551,2021_02_part1.xlsx,2021/2/1,"中国太保
SH601601",SH601601,0.2678,-0.0274,0.2739,连续6个月推荐,2,非银金融,大市值,开源证券,,,2021-02-01,A601601
3552,3552,2021_02_part1.xlsx,2021/2/1,"万华化学
SH600309",SH600309,0.6611,-0.0007,0.1699,连续14个月推荐,7,化工,大市值,开源证券,,,2021-02-01,A600309
3553,3553,2021_02_part1.xlsx,2021/2/1,"吉宏股份
SZ002803",SZ002803,0.044,-0.0452,0.1594,近12个月首推,2,轻工制造,小市值,开源证券,,,2021-02-01,A002803
3554,3554,2021_02_part1.xlsx,2021/2/1,"淮北矿业
SH600985",SH600985,0.7906,0.0059,0.078,连续4个月推荐,1,采掘,小市值,开源证券,,,2021-02-01,A600985
3555,3555,2021_02_part1.xlsx,2021/2/1,"金石资源
SH603505",SH603505,0.4266,-0.0287,0.0701,近2个月首推,1,采掘,小市值,开源证券,,,2021-02-01,A603505
3556,3556,2021_02_part1.xlsx,2021/2/1,"金能科技
SH603113",SH603113,0.5858,-0.0267,0.0292,近3个月首推,2,采掘,小市值,开源证券,,,2021-02-01,A603113
3557,3557,2021_02_part1.xlsx,2021/2/1,"欧派家居
SH603833",SH603833,0.7574,-0.0002,0.0129,连续7个月推荐,3,轻工制造,中市值,开源证券,,,2021-02-01,A603833
3558,3558,2021_02_part1.xlsx,2021/2/1,"新城悦服务
HK01755",HK01755,0.547,-0.0332,-0.0129,近12个月首推,1,港股,小市值,开源证券,,,2021-02-01,AK01755
3559,3559,2021_02_part1.xlsx,2021/2/1,"五 粮 液
SZ000858",SZ000858,0.7011,-0.0077,-0.0383,连续11个月推荐,4,食品饮料,大市值,开源证券,,,2021-02-01,A000858
3560,3560,2021_02_part1.xlsx,2021/2/1,"普 莱 柯
SH603566",SH603566,0.4721,-0.0272,-0.0596,近3个月首推,1,农林牧渔,小市值,开源证券,,,2021-02-01,A603566
3561,3561,2021_02_part1.xlsx,2021/2/1,"宁德时代
SZ300750",SZ300750,0.98,-0.0154,-0.09,连续15个月推荐,8,电气设备,大市值,开源证券,,,2021-02-01,A300750
3562,3562,2021_02_part1.xlsx,2021/2/1,"妙可蓝多
SH600882",SH600882,0.7719,0.0249,-0.1054,连续3个月推荐,2,食品饮料,中市值,开源证券,,,2021-02-01,A600882
3563,3563,2021_02_part1.xlsx,2021/2/1,"中科电气
SZ300035",SZ300035,0.9254,-0.0341,-0.1127,连续2个月推荐,1,化工,小市值,开源证券,,,2021-02-01,A300035
3564,3564,2021_02_part1.xlsx,2021/2/1,"姚记科技
SZ002605",SZ002605,0.1105,-0.0175,-0.1131,近12个月首推,1,轻工制造,小市值,开源证券,,,2021-02-01,A002605
3565,3565,2021_02_part1.xlsx,2021/2/1,"海容冷链
SH603187",SH603187,0.6667,0.0377,-0.1148,近2个月首推,1,机械设备,小市值,开源证券,,,2021-02-01,A603187
3566,3566,2021_02_part1.xlsx,2021/2/1,"盐津铺子
SZ002847",SZ002847,0.2882,-0.0174,-0.1352,连续2个月推荐,2,食品饮料,小市值,开源证券,,,2021-02-01,A002847
3567,3567,2021_02_part1.xlsx,2021/2/1,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,-0.1369,连续14个月推荐,10,非银金融,大市值,开源证券,,,2021-02-01,A300059
3568,3568,2021_02_part1.xlsx,2021/2/1,"石头科技
科688169",科688169,0.9527,0.0127,-0.1821,近3个月首推,2,机械设备,小市值,开源证券,,,2021-02-01,A688169
3569,3569,2021_02_part1.xlsx,2021/2/1,"卫星石化
SZ002648",SZ002648,0.9611,0.0051,0.2396,近2个月首推,4,化工,中市值,太平洋证券,,,2021-02-01,A002648
3570,3570,2021_02_part1.xlsx,2021/2/1,"移远通信
SH603236",SH603236,0.4624,-0.0004,0.1795,近2个月首推,4,通信,小市值,太平洋证券,,,2021-02-01,A603236
3571,3571,2021_02_part1.xlsx,2021/2/1,"中国平安
SH601318",SH601318,0.0217,-0.0336,0.0771,连续7个月推荐,3,非银金融,大市值,太平洋证券,,,2021-02-01,A601318
3572,3572,2021_02_part1.xlsx,2021/2/1,"三一重工
SH600031",SH600031,0.3094,-0.0067,0.0161,连续12个月推荐,6,机械设备,大市值,太平洋证券,,,2021-02-01,A600031
3573,3573,2021_02_part1.xlsx,2021/2/1,"招商银行
SH600036",SH600036,0.9016,-0.0272,0.0002,连续11个月推荐,4,银行,大市值,太平洋证券,,,2021-02-01,A600036
3574,3574,2021_02_part1.xlsx,2021/2/1,"中国巨石
SH600176",SH600176,0.4609,-0.0313,-0.0036,连续7个月推荐,4,化工,中市值,太平洋证券,,,2021-02-01,A600176
3575,3575,2021_02_part1.xlsx,2021/2/1,"斯 迪 克
SZ300806",SZ300806,0.6973,0.0047,-0.0247,近5个月首推,1,化工,小市值,太平洋证券,,,2021-02-01,A300806
3576,3576,2021_02_part1.xlsx,2021/2/1,"天铁股份
SZ300587",SZ300587,0.9584,0.0385,-0.1281,近12个月首推,1,化工,小市值,太平洋证券,,,2021-02-01,A300587
3577,3577,2021_02_part1.xlsx,2021/2/1,"稳健医疗
SZ300888",SZ300888,0.2707,-0.0338,-0.132,近3个月首推,1,纺织服装,小市值,太平洋证券,,,2021-02-01,A300888
3578,3578,2021_02_part1.xlsx,2021/2/1,"用友网络
SH600588",SH600588,0.204,-0.0407,-0.1437,连续10个月推荐,2,计算机,大市值,太平洋证券,,,2021-02-01,A600588
3579,3579,2021_02_part1.xlsx,2021/2/1,"北方稀土
SH600111",SH600111,0.7471,-0.0417,0.1624,近12个月首推,2,有色金属,中市值,浙商证券,,,2021-02-01,A600111
3580,3580,2021_02_part1.xlsx,2021/2/1,"中国移动
HK00941",HK00941,0.4752,-0.0113,0.1311,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK00941
3581,3581,2021_02_part1.xlsx,2021/2/1,"兴业银行
SH601166",SH601166,0.4989,-0.0297,0.0684,连续5个月推荐,6,银行,大市值,浙商证券,,,2021-02-01,A601166
3582,3582,2021_02_part1.xlsx,2021/2/1,"申洲国际
HK02313",HK02313,0.7954,-0.0057,0.0625,近12个月首推,1,港股,小市值,浙商证券,,,2021-02-01,AK02313
3583,3583,2021_02_part1.xlsx,2021/2/1,"药石科技
SZ300725",SZ300725,0.9096,-0.0212,0.0149,连续4个月推荐,1,医药生物,中市值,浙商证券,,,2021-02-01,A300725
3584,3584,2021_02_part1.xlsx,2021/2/1,"腾讯控股
HK00700",HK00700,0.3002,0.0059,-0.0198,近6个月首推,5,港股,小市值,浙商证券,,,2021-02-01,AK00700
3585,3585,2021_02_part1.xlsx,2021/2/1,"海底捞
HK06862",HK06862,0.0181,-0.0214,-0.026,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK06862
3586,3586,2021_02_part1.xlsx,2021/2/1,"五 粮 液
SZ000858",SZ000858,0.7011,-0.0077,-0.0383,连续11个月推荐,4,食品饮料,大市值,浙商证券,,,2021-02-01,A000858
3587,3587,2021_02_part1.xlsx,2021/2/1,"白云机场
SH600004",SH600004,0.0857,-0.0137,-0.0442,近2个月首推,1,交通运输,中市值,浙商证券,,,2021-02-01,A600004
3588,3588,2021_02_part1.xlsx,2021/2/1,"景 嘉 微
SZ300474",SZ300474,0.8408,0.0194,-0.0454,近12个月首推,2,国防军工,中市值,浙商证券,,,2021-02-01,A300474
3589,3589,2021_02_part1.xlsx,2021/2/1,"平安银行
SZ000001",SZ000001,0.857,-0.0064,-0.0741,连续2个月推荐,6,银行,大市值,浙商证券,,,2021-02-01,A000001
3590,3590,2021_02_part1.xlsx,2021/2/1,"华峰化学
SZ002064",SZ002064,0.6077,-0.0407,-0.0745,连续2个月推荐,2,化工,中市值,浙商证券,,,2021-02-01,A002064
3591,3591,2021_02_part1.xlsx,2021/2/1,"中国飞鹤
HK06186",HK06186,0.3152,0.0052,-0.0927,近4个月首推,1,港股,小市值,浙商证券,,,2021-02-01,AK06186
3592,3592,2021_02_part1.xlsx,2021/2/1,"汇川技术
SZ300124",SZ300124,0.6794,0.0418,-0.1036,连续2个月推荐,1,电气设备,大市值,浙商证券,,,2021-02-01,A300124
3593,3593,2021_02_part1.xlsx,2021/2/1,"吉利汽车
HK00175",HK00175,0.3373,0.0454,-0.1076,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK00175
3594,3594,2021_02_part1.xlsx,2021/2/1,"上机数控
SH603185",SH603185,0.8187,-0.0359,-0.194,近2个月首推,1,机械设备,小市值,浙商证券,,,2021-02-01,A603185
3595,3595,2021_02_part1.xlsx,2021/2/1,"新东方在线
HK01797",HK01797,0.0203,-0.0494,-0.2263,近12个月首推,2,港股,小市值,浙商证券,,,2021-02-01,AK01797
3596,3596,2021_02_part1.xlsx,2021/2/1,"南山铝业
SH600219",SH600219,0.6162,-0.0363,0.2372,近12个月首推,1,有色金属,中市值,招商证券,,,2021-02-01,A600219
3597,3597,2021_02_part1.xlsx,2021/2/1,"思源电气
SZ002028",SZ002028,0.6634,0.0176,0.2158,近12个月首推,1,电气设备,中市值,招商证券,,,2021-02-01,A002028
3598,3598,2021_02_part1.xlsx,2021/2/1,"万华化学
SH600309",SH600309,0.6611,-0.0007,0.1699,连续14个月推荐,7,化工,大市值,招商证券,,,2021-02-01,A600309
3599,3599,2021_02_part1.xlsx,2021/2/1,"上海家化
SH600315",SH600315,0.7568,-0.0294,0.1605,近12个月首推,1,化工,中市值,招商证券,,,2021-02-01,A600315
3600,3600,2021_02_part1.xlsx,2021/2/1,"华鲁恒升
SH600426",SH600426,0.7884,-0.0328,0.091,连续6个月推荐,2,化工,中市值,招商证券,,,2021-02-01,A600426
3601,3601,2021_02_part1.xlsx,2021/2/1,"周 大 生
SZ002867",SZ002867,0.3844,-0.0147,0.0367,近2个月首推,3,轻工制造,中市值,招商证券,,,2021-02-01,A002867
3602,3602,2021_02_part1.xlsx,2021/2/1,"海信家电
SZ000921",SZ000921,0.5106,0.0076,0.0303,近2个月首推,1,家用电器,小市值,招商证券,,,2021-02-01,A000921
3603,3603,2021_02_part1.xlsx,2021/2/1,"品渥食品
SZ300892",SZ300892,0.1672,-0.0608,-0.1278,近12个月首推,1,食品饮料,小市值,招商证券,,,2021-02-01,A300892
3604,3604,2021_02_part1.xlsx,2021/2/1,"亿纬锂能
SZ300014",SZ300014,0.853,-0.0025,-0.1972,连续5个月推荐,6,电气设备,大市值,招商证券,,,2021-02-01,A300014
3605,3605,2021_02_part1.xlsx,2021/2/1,"芒果超媒
SZ300413",SZ300413,0.4,0.0529,-0.208,连续7个月推荐,4,传媒,中市值,招商证券,,,2021-02-01,A300413
3606,3606,2021_02_part1.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,华泰证券,,,2021-02-01,A002138
3607,3607,2021_02_part1.xlsx,2021/2/1,"亚士创能
SH603378",SH603378,0.445,-0.0202,0.1209,近12个月首推,2,化工,小市值,华泰证券,,,2021-02-01,A603378
3608,3608,2021_02_part1.xlsx,2021/2/1,"兴业银行
SH601166",SH601166,0.4989,-0.0297,0.0684,连续5个月推荐,6,银行,大市值,华泰证券,,,2021-02-01,A601166
3609,3609,2021_02_part1.xlsx,2021/2/1,"科大讯飞
SZ002230",SZ002230,0.7854,0.0321,0.0312,连续4个月推荐,5,计算机,大市值,华泰证券,,,2021-02-01,A002230
3610,3610,2021_02_part1.xlsx,2021/2/1,"分众传媒
SZ002027",SZ002027,0.5454,-0.03,0.0083,连续10个月推荐,3,传媒,大市值,华泰证券,,,2021-02-01,A002027
3611,3611,2021_02_part1.xlsx,2021/2/1,"巨星科技
SZ002444",SZ002444,0.7131,-0.0291,-0.0503,近12个月首推,3,机械设备,中市值,华泰证券,,,2021-02-01,A002444
3612,3612,2021_02_part1.xlsx,2021/2/1,"岱美股份
SH603730",SH603730,0.418,-0.0118,-0.0789,近2个月首推,1,汽车,小市值,华泰证券,,,2021-02-01,A603730
3613,3613,2021_02_part1.xlsx,2021/2/1,"科 达 利
SZ002850",SZ002850,0.5454,-0.0163,-0.088,连续2个月推荐,2,电气设备,小市值,华泰证券,,,2021-02-01,A002850
3614,3614,2021_02_part1.xlsx,2021/2/1,"海尔智家
SH600690",SH600690,0.5896,-0.0348,-0.092,连续4个月推荐,2,家用电器,大市值,华泰证券,,,2021-02-01,A600690
3615,3615,2021_02_part1.xlsx,2021/2/1,"龙大肉食
SZ002726",SZ002726,0.5216,-0.0212,-0.1306,近2个月首推,1,食品饮料,小市值,华泰证券,,,2021-02-01,A002726
3616,3616,2021_02_part1.xlsx,2021/2/1,"云铝股份
SZ000807",SZ000807,0.8869,-0.0605,0.2649,近2个月首推,1,有色金属,中市值,国泰君安,,,2021-02-01,A000807
3617,3617,2021_02_part1.xlsx,2021/2/1,"万华化学
SH600309",SH600309,0.6611,-0.0007,0.1699,连续14个月推荐,7,化工,大市值,国泰君安,,,2021-02-01,A600309
3618,3618,2021_02_part1.xlsx,2021/2/1,"爱 美 客
SZ300896",SZ300896,0.8546,-0.0048,0.0559,连续4个月推荐,3,医药生物,小市值,国泰君安,,,2021-02-01,A300896
3619,3619,2021_02_part1.xlsx,2021/2/1,"欧派家居
SH603833",SH603833,0.7574,-0.0002,0.0129,连续7个月推荐,3,轻工制造,中市值,国泰君安,,,2021-02-01,A603833
3620,3620,2021_02_part1.xlsx,2021/2/1,"东方雨虹
SZ002271",SZ002271,0.8503,-0.0024,-0.0262,连续2个月推荐,2,建筑材料,大市值,国泰君安,,,2021-02-01,A002271
3621,3621,2021_02_part1.xlsx,2021/2/1,"宁德时代
SZ300750",SZ300750,0.98,-0.0154,-0.09,连续15个月推荐,8,电气设备,大市值,国泰君安,,,2021-02-01,A300750
3622,3622,2021_02_part1.xlsx,2021/2/1,"立讯精密
SZ002475",SZ002475,0.222,0.0208,-0.1243,连续14个月推荐,2,电子,大市值,国泰君安,,,2021-02-01,A002475
3623,3623,2021_02_part1.xlsx,2021/2/1,"大 参 林
SH603233",SH603233,0.002,0.0291,-0.1316,近3个月首推,2,医药生物,中市值,国泰君安,,,2021-02-01,A603233
3624,3624,2021_02_part1.xlsx,2021/2/1,"东方财富
SZ300059",SZ300059,0.8628,-0.0166,-0.1369,连续14个月推荐,10,非银金融,大市值,国泰君安,,,2021-02-01,A300059
3625,3625,2021_02_part1.xlsx,2021/2/1,"亿纬锂能
SZ300014",SZ300014,0.853,-0.0025,-0.1972,连续5个月推荐,6,电气设备,大市值,国泰君安,,,2021-02-01,A300014
3626,3626,2021_02_part1.xlsx,2021/2/1,"中泰化学
SZ002092",SZ002092,0.7736,-0.0364,0.3014,近12个月首推,1,化工,中市值,中信建投,,,2021-02-01,A002092
3627,3627,2021_02_part1.xlsx,2021/2/1,"新 大 正
SZ002968",SZ002968,0.7274,-0.0427,0.2419,近12个月首推,1,房地产,小市值,中信建投,,,2021-02-01,A002968
3628,3628,2021_02_part1.xlsx,2021/2/1,"旗滨集团
SH601636",SH601636,0.9458,0.0169,0.1992,连续9个月推荐,3,建筑材料,中市值,中信建投,,,2021-02-01,A601636
3629,3629,2021_02_part1.xlsx,2021/2/1,"春秋电子
SH603890",SH603890,0.2326,0.0145,0.1941,近12个月首推,1,电子,小市值,中信建投,,,2021-02-01,A603890
3630,3630,2021_02_part1.xlsx,2021/2/1,"志邦家居
SH603801",SH603801,0.6369,-0.0172,0.1785,连续2个月推荐,2,轻工制造,小市值,中信建投,,,2021-02-01,A603801
3631,3631,2021_02_part1.xlsx,2021/2/1,"IGG
HK00799",HK00799,0.5312,-0.0106,0.1468,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK00799
3632,3632,2021_02_part1.xlsx,2021/2/1,"顺络电子
SZ002138",SZ002138,0.7182,0.0201,0.1284,近5个月首推,4,电子,中市值,中信建投,,,2021-02-01,A002138
3633,3633,2021_02_part1.xlsx,2021/2/1,"江铃汽车
SZ000550",SZ000550,0.6204,0.0287,0.1261,连续2个月推荐,1,汽车,小市值,中信建投,,,2021-02-01,A000550
3634,3634,2021_02_part1.xlsx,2021/2/1,"众安在线
HK06060",HK06060,0.177,-0.0529,0.0879,近12个月首推,1,港股,小市值,中信建投,,,2021-02-01,AK06060
3635,3635,2021_02_part1.xlsx,2021/2/1,"湘电股份
SH600416",SH600416,0.242,-0.0223,0.0851,连续6个月推荐,1,电气设备,小市值,中信建投,,,2021-02-01,A600416
