,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
5488,5488,2021_03_part3.xlsx,2021/3/1,"中国平安
SH601318",SH601318,0.0137,0.0161,-0.0761,连续8个月推荐,10,非银金融,大市值,国信证券,,,2021-03-01,A601318,0
5490,5490,2021_03_part3.xlsx,2021/3/1,"美的集团
SZ000333",SZ000333,0.269,0.0035,-0.1166,连续10个月推荐,2,家用电器,大市值,国信证券,,,2021-03-01,A000333,0
5491,5491,2021_03_part3.xlsx,2021/3/1,"旗滨集团
SH601636",SH601636,0.8314,0.0044,-0.1234,连续10个月推荐,6,建筑材料,中市值,国信证券,,,2021-03-01,A601636,0
5492,5492,2021_03_part3.xlsx,2021/3/1,"万华化学
SH600309",SH600309,0.5452,0.0263,-0.1927,连续15个月推荐,9,化工,大市值,国信证券,,,2021-03-01,A600309,0
5493,5493,2021_03_part3.xlsx,2021/3/1,"三环集团
SZ300408",SZ300408,0.6923,-0.0072,0.1198,连续3个月推荐,1,电子,中市值,兴业证券,,,2021-03-01,A300408,0
5494,5494,2021_03_part3.xlsx,2021/3/1,"海尔智家
SH600690",SH600690,0.4717,0.0321,0.0781,连续5个月推荐,1,家用电器,大市值,兴业证券,,,2021-03-01,A600690,0
5495,5495,2021_03_part3.xlsx,2021/3/1,"锦江酒店
SH600754",SH600754,0.7523,-0.0095,0.0304,连续3个月推荐,3,休闲服务,中市值,兴业证券,,,2021-03-01,A600754,0
5497,5497,2021_03_part3.xlsx,2021/3/1,"兴业银行
SH601166",SH601166,0.3492,0.0126,-0.0239,连续6个月推荐,8,银行,大市值,兴业证券,,,2021-03-01,A601166,0
5498,5498,2021_03_part3.xlsx,2021/3/1,"药明康德
SH603259",SH603259,0.8652,-0.0081,-0.0242,连续5个月推荐,2,医药生物,大市值,兴业证券,,,2021-03-01,A603259,0
5500,5500,2021_03_part3.xlsx,2021/3/1,"隆基股份
SH601012",SH601012,0.7959,-0.0114,-0.1576,连续9个月推荐,5,电气设备,大市值,兴业证券,,,2021-03-01,A601012,0
5501,5501,2021_03_part3.xlsx,2021/3/1,"万华化学
SH600309",SH600309,0.5452,0.0263,-0.1927,连续15个月推荐,9,化工,大市值,兴业证券,,,2021-03-01,A600309,0
5502,5502,2021_03_part3.xlsx,2021/3/1,"华友钴业
SH603799",SH603799,0.7507,-0.0307,-0.2306,连续5个月推荐,2,有色金属,大市值,兴业证券,,,2021-03-01,A603799,0
5504,5504,2021_03_part3.xlsx,2021/3/1,"一 心 堂
SZ002727",SZ002727,0.2159,-0.002,0.1041,连续3个月推荐,1,医药生物,中市值,天风证券,,,2021-03-01,A002727,0
5505,5505,2021_03_part3.xlsx,2021/3/1,"亚士创能
SH603378",SH603378,0.361,0.0096,0.1004,连续2个月推荐,1,化工,小市值,天风证券,,,2021-03-01,A603378,0
5506,5506,2021_03_part3.xlsx,2021/3/1,"瀚蓝环境
SH600323",SH600323,0.1536,-0.0036,0.0957,连续3个月推荐,4,公用事业,小市值,天风证券,,,2021-03-01,A600323,0
5507,5507,2021_03_part3.xlsx,2021/3/1,"云铝股份
SZ000807",SZ000807,0.6219,0.0052,0.0126,连续2个月推荐,3,有色金属,中市值,天风证券,,,2021-03-01,A000807,0
5508,5508,2021_03_part3.xlsx,2021/3/1,"宁德时代
SZ300750",SZ300750,0.982,-0.0216,-0.0002,连续16个月推荐,2,电气设备,大市值,天风证券,,,2021-03-01,A300750,0
5509,5509,2021_03_part3.xlsx,2021/3/1,"劲嘉股份
SZ002191",SZ002191,0.3584,-0.0039,-0.0499,连续4个月推荐,1,轻工制造,小市值,天风证券,,,2021-03-01,A002191,0
5510,5510,2021_03_part3.xlsx,2021/3/1,"拓邦股份
SZ002139",SZ002139,0.8895,-0.0252,-0.058,连续2个月推荐,3,电子,中市值,天风证券,,,2021-03-01,A002139,0
5511,5511,2021_03_part3.xlsx,2021/3/1,"领益智造
SZ002600",SZ002600,0.0926,-0.0059,-0.1957,连续2个月推荐,1,电子,中市值,天风证券,,,2021-03-01,A002600,0
5513,5513,2021_03_part3.xlsx,2021/3/1,"周 大 生
SZ002867",SZ002867,0.2149,0.022,0.0776,连续2个月推荐,1,轻工制造,小市值,长江证券,,,2021-03-01,A002867,0
5514,5514,2021_03_part3.xlsx,2021/3/1,"中远海控
SH601919",SH601919,0.9584,0.0063,0.0696,连续5个月推荐,2,交通运输,大市值,长江证券,,,2021-03-01,A601919,0
5517,5517,2021_03_part3.xlsx,2021/3/1,"兴业银行
SH601166",SH601166,0.3492,0.0126,-0.0239,连续6个月推荐,8,银行,大市值,长江证券,,,2021-03-01,A601166,0
5518,5518,2021_03_part3.xlsx,2021/3/1,"中国平安
SH601318",SH601318,0.0137,0.0161,-0.0761,连续8个月推荐,10,非银金融,大市值,长江证券,,,2021-03-01,A601318,0
5519,5519,2021_03_part3.xlsx,2021/3/1,"万 科Ａ
SZ000002",SZ000002,0.0142,0.0095,-0.0937,连续10个月推荐,12,房地产,大市值,长江证券,,,2021-03-01,A000002,0
5520,5520,2021_03_part3.xlsx,2021/3/1,"太阳纸业
SZ002078",SZ002078,0.2561,0.0137,-0.1093,连续3个月推荐,4,轻工制造,中市值,长江证券,,,2021-03-01,A002078,0
5521,5521,2021_03_part3.xlsx,2021/3/1,"中国巨石
SH600176",SH600176,0.3618,0.0168,-0.1448,连续8个月推荐,1,化工,中市值,长江证券,,,2021-03-01,A600176,0
5523,5523,2021_03_part3.xlsx,2021/3/1,"盐津铺子
SZ002847",SZ002847,0.1953,-0.0055,0.4121,连续3个月推荐,2,食品饮料,小市值,信达证券,,,2021-03-01,A002847,0
5526,5526,2021_03_part3.xlsx,2021/3/1,"宝信软件
SH600845",SH600845,0.5797,-0.0052,0.0204,连续3个月推荐,1,计算机,中市值,信达证券,,,2021-03-01,A600845,0
5527,5527,2021_03_part3.xlsx,2021/3/1,"赛轮轮胎
SH601058",SH601058,0.8151,0.015,-0.0248,连续4个月推荐,2,化工,中市值,信达证券,,,2021-03-01,A601058,0
5528,5528,2021_03_part3.xlsx,2021/3/1,"万达电影
SZ002739",SZ002739,0.0445,0.0052,-0.045,连续4个月推荐,1,传媒,中市值,信达证券,,,2021-03-01,A002739,0
5531,5531,2021_03_part3.xlsx,2021/3/1,"中国太保
SH601601",SH601601,0.0493,0.0204,-0.1437,连续7个月推荐,12,非银金融,大市值,信达证券,,,2021-03-01,A601601,0
5532,5532,2021_03_part3.xlsx,2021/3/1,"中简科技
SZ300777",SZ300777,0.5078,-0.0125,-0.1468,连续3个月推荐,1,化工,小市值,信达证券,,,2021-03-01,A300777,0
5534,5534,2021_03_part3.xlsx,2021/3/1,"科大讯飞
SZ002230",SZ002230,0.9303,-0.0071,0.0025,连续5个月推荐,3,计算机,大市值,海通证券,,,2021-03-01,A002230,0
5536,5536,2021_03_part3.xlsx,2021/3/1,"智飞生物
SZ300122",SZ300122,0.6285,-0.0186,-0.0114,连续3个月推荐,3,医药生物,大市值,海通证券,,,2021-03-01,A300122,0
5539,5539,2021_03_part3.xlsx,2021/3/1,"东方财富
SZ300059",SZ300059,0.7878,-0.002,-0.1027,连续15个月推荐,2,非银金融,大市值,海通证券,,,2021-03-01,A300059,0
5540,5540,2021_03_part3.xlsx,2021/3/1,"中国太保
SH601601",SH601601,0.0493,0.0204,-0.1437,连续7个月推荐,12,非银金融,大市值,海通证券,,,2021-03-01,A601601,0
5541,5541,2021_03_part3.xlsx,2021/3/1,"紫金矿业
SH601899",SH601899,0.4736,0.0092,-0.2108,连续8个月推荐,9,有色金属,大市值,海通证券,,,2021-03-01,A601899,0
5542,5542,2021_03_part3.xlsx,2021/3/1,"吉 比 特
SH603444",SH603444,0.7098,-0.0158,0.1927,连续3个月推荐,3,传媒,中市值,东兴证券,,,2021-03-01,A603444,0
5544,5544,2021_03_part3.xlsx,2021/3/1,"瀚蓝环境
SH600323",SH600323,0.1536,-0.0036,0.0957,连续3个月推荐,4,公用事业,小市值,东兴证券,,,2021-03-01,A600323,0
5546,5546,2021_03_part3.xlsx,2021/3/1,"智飞生物
SZ300122",SZ300122,0.6285,-0.0186,-0.0114,连续3个月推荐,3,医药生物,大市值,东兴证券,,,2021-03-01,A300122,0
5547,5547,2021_03_part3.xlsx,2021/3/1,"五 粮 液
SZ000858",SZ000858,0.637,0.0178,-0.0429,连续12个月推荐,4,食品饮料,大市值,东兴证券,,,2021-03-01,A000858,0
5548,5548,2021_03_part3.xlsx,2021/3/1,"生物股份
SH600201",SH600201,0.0172,-0.0041,-0.083,连续2个月推荐,2,农林牧渔,小市值,东兴证券,,,2021-03-01,A600201,0
5549,5549,2021_03_part3.xlsx,2021/3/1,"万 科Ａ
SZ000002",SZ000002,0.0142,0.0095,-0.0937,连续10个月推荐,12,房地产,大市值,东兴证券,,,2021-03-01,A000002,0
5550,5550,2021_03_part3.xlsx,2021/3/1,"紫金矿业
SH601899",SH601899,0.4736,0.0092,-0.2108,连续8个月推荐,9,有色金属,大市值,东兴证券,,,2021-03-01,A601899,0
5551,5551,2021_03_part3.xlsx,2021/3/1,"龙蟒佰利
SZ002601",SZ002601,0.4254,0.0066,-0.2922,连续7个月推荐,2,化工,中市值,东兴证券,,,2021-03-01,A002601,0
5553,5553,2021_03_part3.xlsx,2021/3/1,"广信股份
SH603599",SH603599,0.6658,0.0032,-0.0099,连续5个月推荐,2,化工,小市值,国金证券,,,2021-03-01,A603599,0
5554,5554,2021_03_part3.xlsx,2021/3/1,"金晶科技
SH600586",SH600586,0.7197,-0.0015,-0.0292,连续3个月推荐,1,建筑材料,小市值,国金证券,,,2021-03-01,A600586,0
5555,5555,2021_03_part3.xlsx,2021/3/1,"腾讯控股
HK00700",HK00700,0.2788,0.0161,-0.0491,连续2个月推荐,4,港股,小市值,国金证券,,,2021-03-01,AK00700,0
5557,5557,2021_03_part3.xlsx,2021/3/1,"万 科Ａ
SZ000002",SZ000002,0.0142,0.0095,-0.0937,连续10个月推荐,12,房地产,大市值,国金证券,,,2021-03-01,A000002,0
5558,5558,2021_03_part3.xlsx,2021/3/1,"北新建材
SZ000786",SZ000786,0.5685,0.0151,-0.1075,连续2个月推荐,2,建筑材料,中市值,国金证券,,,2021-03-01,A000786,0
5559,5559,2021_03_part3.xlsx,2021/3/1,"隆基股份
SH601012",SH601012,0.7959,-0.0114,-0.1576,连续9个月推荐,5,电气设备,大市值,国金证券,,,2021-03-01,A601012,0
5561,5561,2021_03_part3.xlsx,2021/3/1,"桐昆股份
SH601233",SH601233,0.4237,0.0053,-0.1937,连续8个月推荐,4,化工,中市值,国金证券,,,2021-03-01,A601233,0
5562,5562,2021_03_part3.xlsx,2021/3/1,"联泓新科
SZ003022",SZ003022,0.9617,-0.018,0.0762,连续2个月推荐,2,化工,小市值,中泰证券,,,2021-03-01,A003022,0
5566,5566,2021_03_part3.xlsx,2021/3/1,"贵州茅台
SH600519",SH600519,0.4762,0.0078,-0.0536,连续13个月推荐,6,食品饮料,大市值,中泰证券,,,2021-03-01,A600519,0
5568,5568,2021_03_part3.xlsx,2021/3/1,"万 科Ａ
SZ000002",SZ000002,0.0142,0.0095,-0.0937,连续10个月推荐,12,房地产,大市值,中泰证券,,,2021-03-01,A000002,0
5570,5570,2021_03_part3.xlsx,2021/3/1,"中联重科
SZ000157",SZ000157,0.2136,0.0288,-0.1161,连续4个月推荐,2,机械设备,中市值,中泰证券,,,2021-03-01,A000157,0
5572,5572,2021_03_part3.xlsx,2021/3/1,"格力电器
SZ000651",SZ000651,0.0059,-0.0129,0.0627,连续7个月推荐,3,家用电器,大市值,民生证券,,,2021-03-01,A000651,0
5576,5576,2021_03_part3.xlsx,2021/3/1,"海螺水泥
SH600585",SH600585,0.005,0.0249,-0.0397,连续2个月推荐,2,建筑材料,大市值,民生证券,,,2021-03-01,A600585,0
5578,5578,2021_03_part3.xlsx,2021/3/1,"韦尔股份
SH603501",SH603501,0.6192,-0.0051,-0.0928,连续5个月推荐,1,电子,大市值,民生证券,,,2021-03-01,A603501,0
5580,5580,2021_03_part3.xlsx,2021/3/1,"桐昆股份
SH601233",SH601233,0.4237,0.0053,-0.1937,连续8个月推荐,4,化工,中市值,民生证券,,,2021-03-01,A601233,0
5581,5581,2021_03_part3.xlsx,2021/3/1,"紫金矿业
SH601899",SH601899,0.4736,0.0092,-0.2108,连续8个月推荐,9,有色金属,大市值,民生证券,,,2021-03-01,A601899,0
5582,5582,2021_03_part4.xlsx,2021/3/1,"盐津铺子
SZ002847",SZ002847,0.1953,-0.0116,0.4121,连续3个月推荐,2,食品饮料,小市值,开源证券,,,2021-03-01,A002847,0
5584,5584,2021_03_part4.xlsx,2021/3/1,"海容冷链
SH603187",SH603187,0.6905,-0.0032,-0.0498,连续2个月推荐,1,机械设备,小市值,开源证券,,,2021-03-01,A603187,0
5586,5586,2021_03_part4.xlsx,2021/3/1,"金能科技
SH603113",SH603113,0.4078,0.0052,-0.0896,连续2个月推荐,2,采掘,小市值,开源证券,,,2021-03-01,A603113,0
5587,5587,2021_03_part4.xlsx,2021/3/1,"牧原股份
SZ002714",SZ002714,0.1442,0.0035,-0.1218,连续2个月推荐,1,农林牧渔,大市值,开源证券,,,2021-03-01,A002714,0
5588,5588,2021_03_part4.xlsx,2021/3/1,"中国太保
SH601601",SH601601,0.0493,0.0204,-0.1437,连续7个月推荐,12,非银金融,大市值,开源证券,,,2021-03-01,A601601,0
5589,5589,2021_03_part4.xlsx,2021/3/1,"三友化工
SH600409",SH600409,0.4579,0.0379,-0.1676,连续3个月推荐,2,化工,中市值,开源证券,,,2021-03-01,A600409,0
5590,5590,2021_03_part4.xlsx,2021/3/1,"万华化学
SH600309",SH600309,0.5452,0.0225,-0.1927,连续15个月推荐,9,化工,大市值,开源证券,,,2021-03-01,A600309,0
5591,5591,2021_03_part4.xlsx,2021/3/1,"桐昆股份
SH601233",SH601233,0.4237,0.011,-0.1937,连续8个月推荐,4,化工,中市值,开源证券,,,2021-03-01,A601233,0
5592,5592,2021_03_part4.xlsx,2021/3/1,"山西汾酒
SH600809",SH600809,0.9114,-0.0155,0.0629,连续3个月推荐,2,食品饮料,大市值,长城证券,,,2021-03-01,A600809,0
5593,5593,2021_03_part4.xlsx,2021/3/1,"华新水泥
SH600801",SH600801,0.0424,0.0129,0.0603,连续7个月推荐,2,建筑材料,中市值,长城证券,,,2021-03-01,A600801,0
5595,5595,2021_03_part4.xlsx,2021/3/1,"五 粮 液
SZ000858",SZ000858,0.637,0.009,-0.0429,连续12个月推荐,4,食品饮料,大市值,长城证券,,,2021-03-01,A000858,0
5596,5596,2021_03_part4.xlsx,2021/3/1,"拓邦股份
SZ002139",SZ002139,0.8895,-0.0131,-0.058,连续2个月推荐,3,电子,中市值,长城证券,,,2021-03-01,A002139,0
5598,5598,2021_03_part4.xlsx,2021/3/1,"楚江新材
SZ002171",SZ002171,0.4437,-0.0157,-0.0814,连续3个月推荐,1,有色金属,小市值,长城证券,,,2021-03-01,A002171,0
5600,5600,2021_03_part4.xlsx,2021/3/1,"中国太保
SH601601",SH601601,0.0493,0.0204,-0.1437,连续7个月推荐,12,非银金融,大市值,长城证券,,,2021-03-01,A601601,0
5602,5602,2021_03_part4.xlsx,2021/3/1,"天铁股份
SZ300587",SZ300587,0.9902,0.0022,0.3299,连续2个月推荐,1,化工,小市值,太平洋证券,,,2021-03-01,A300587,0
5604,5604,2021_03_part4.xlsx,2021/3/1,"星源材质
SZ300568",SZ300568,0.9634,0.0182,0.0152,连续3个月推荐,1,化工,中市值,太平洋证券,,,2021-03-01,A300568,0
5606,5606,2021_03_part4.xlsx,2021/3/1,"宁波银行
SZ002142",SZ002142,0.6595,0.0256,-0.0304,连续5个月推荐,2,银行,大市值,太平洋证券,,,2021-03-01,A002142,0
5608,5608,2021_03_part4.xlsx,2021/3/1,"海螺水泥
SH600585",SH600585,0.005,0.0198,-0.0397,连续2个月推荐,2,建筑材料,大市值,太平洋证券,,,2021-03-01,A600585,0
5610,5610,2021_03_part4.xlsx,2021/3/1,"邮储银行
SH601658",SH601658,0.2965,0.0059,-0.0408,连续5个月推荐,1,银行,中市值,太平洋证券,,,2021-03-01,A601658,0
5611,5611,2021_03_part4.xlsx,2021/3/1,"腾讯控股
HK00700",HK00700,0.2788,-0.0152,-0.0491,连续2个月推荐,4,港股,小市值,太平洋证券,,,2021-03-01,AK00700,0
5612,5612,2021_03_part4.xlsx,2021/3/1,"联想集团
HK00992",HK00992,0.5773,0.0126,-0.051,连续2个月推荐,1,港股,小市值,太平洋证券,,,2021-03-01,AK00992,0
5613,5613,2021_03_part4.xlsx,2021/3/1,"中国平安
SH601318",SH601318,0.0137,0.0157,-0.0761,连续8个月推荐,10,非银金融,大市值,太平洋证券,,,2021-03-01,A601318,0
5615,5615,2021_03_part4.xlsx,2021/3/1,"旗滨集团
SH601636",SH601636,0.8314,0.0068,-0.1234,连续10个月推荐,6,建筑材料,中市值,太平洋证券,,,2021-03-01,A601636,0
5617,5617,2021_03_part4.xlsx,2021/3/1,"卫星石化
SZ002648",SZ002648,0.9508,0.0054,-0.1362,连续2个月推荐,2,化工,中市值,太平洋证券,,,2021-03-01,A002648,0
5618,5618,2021_03_part4.xlsx,2021/3/1,"分众传媒
SZ002027",SZ002027,0.4335,0.0056,-0.1525,连续11个月推荐,4,传媒,大市值,太平洋证券,,,2021-03-01,A002027,0
5620,5620,2021_03_part4.xlsx,2021/3/1,"万华化学
SH600309",SH600309,0.5452,0.0225,-0.1927,连续15个月推荐,9,化工,大市值,太平洋证券,,,2021-03-01,A600309,0
5622,5622,2021_03_part4.xlsx,2021/3/1,"飞 亚 达
SZ000026",SZ000026,0.4426,-0.0044,0.2137,连续2个月推荐,1,轻工制造,小市值,招商证券,,,2021-03-01,A000026,0
5623,5623,2021_03_part4.xlsx,2021/3/1,"思源电气
SZ002028",SZ002028,0.6509,-0.0078,0.1692,连续2个月推荐,1,电气设备,中市值,招商证券,,,2021-03-01,A002028,0
5626,5626,2021_03_part4.xlsx,2021/3/1,"华夏航空
SZ002928",SZ002928,0.5851,0.0099,0.0302,连续4个月推荐,2,交通运输,小市值,招商证券,,,2021-03-01,A002928,0
5628,5628,2021_03_part4.xlsx,2021/3/1,"万 科Ａ
SZ000002",SZ000002,0.0142,0.0083,-0.0937,连续10个月推荐,12,房地产,大市值,招商证券,,,2021-03-01,A000002,0
5634,5634,2021_03_part4.xlsx,2021/3/1,"景 嘉 微
SZ300474",SZ300474,0.9614,-0.0191,0.126,连续2个月推荐,1,国防军工,中市值,浙商证券,,,2021-03-01,A300474,0
5636,5636,2021_03_part4.xlsx,2021/3/1,"汇川技术
SZ300124",SZ300124,0.7931,-0.011,0.0026,连续3个月推荐,2,电气设备,大市值,浙商证券,,,2021-03-01,A300124,0
5637,5637,2021_03_part4.xlsx,2021/3/1,"兴业银行
SH601166",SH601166,0.3492,0.0141,-0.0239,连续6个月推荐,8,银行,大市值,浙商证券,,,2021-03-01,A601166,0
5640,5640,2021_03_part4.xlsx,2021/3/1,"桐昆股份
SH601233",SH601233,0.4237,0.011,-0.1937,连续8个月推荐,4,化工,中市值,浙商证券,,,2021-03-01,A601233,0
5642,5642,2021_03_part4.xlsx,2021/3/1,"微盟集团
HK02013",HK02013,0.361,-0.012,-0.2452,连续2个月推荐,2,港股,小市值,浙商证券,,,2021-03-01,AK02013,0
5645,5645,2021_03_part4.xlsx,2021/3/1,"东方雨虹
SZ002271",SZ002271,0.8162,-0.0078,0.0832,连续3个月推荐,1,建筑材料,大市值,国泰君安,,,2021-03-01,A002271,0
5649,5649,2021_03_part4.xlsx,2021/3/1,"亿纬锂能
SZ300014",SZ300014,0.7887,-0.0214,-0.1211,连续6个月推荐,2,电气设备,大市值,国泰君安,,,2021-03-01,A300014,0
5653,5653,2021_03_part4.xlsx,2021/3/1,"江铃汽车
SZ000550",SZ000550,0.5335,0.0076,0.4164,连续3个月推荐,1,汽车,小市值,中信建投,,,2021-03-01,A000550,0
5656,5656,2021_03_part4.xlsx,2021/3/1,"中远海控
SH601919",SH601919,0.9584,0.0379,0.0696,连续5个月推荐,2,交通运输,大市值,中信建投,,,2021-03-01,A601919,0
5657,5657,2021_03_part4.xlsx,2021/3/1,"湘电股份
SH600416",SH600416,0.2582,0.0013,0.0411,连续7个月推荐,1,电气设备,小市值,中信建投,,,2021-03-01,A600416,0
5658,5658,2021_03_part4.xlsx,2021/3/1,"思摩尔国际
HK06969",HK06969,0.1189,-0.0123,0.0405,连续2个月推荐,1,港股,小市值,中信建投,,,2021-03-01,AK06969,0
5661,5661,2021_03_part4.xlsx,2021/3/1,"中国中免
SH601888",SH601888,0.4768,-0.0079,-0.0059,连续11个月推荐,3,休闲服务,大市值,中信建投,,,2021-03-01,A601888,0
5663,5663,2021_03_part4.xlsx,2021/3/1,"顺络电子
SZ002138",SZ002138,0.8059,0.0176,-0.0394,连续2个月推荐,1,电子,中市值,中信建投,,,2021-03-01,A002138,0
5664,5664,2021_03_part4.xlsx,2021/3/1,"抚顺特钢
SH600399",SH600399,1.0,-0.0028,-0.0871,连续6个月推荐,1,钢铁,中市值,中信建投,,,2021-03-01,A600399,0
5670,5670,2021_03_part4.xlsx,2021/3/1,"天工国际
HK00826",HK00826,0.2815,0.0,-0.108,连续3个月推荐,1,港股,小市值,中信建投,,,2021-03-01,AK00826,0
5671,5671,2021_03_part4.xlsx,2021/3/1,"春秋电子
SH603890",SH603890,0.3233,-0.0098,-0.1164,连续2个月推荐,1,电子,小市值,中信建投,,,2021-03-01,A603890,0
5672,5672,2021_03_part4.xlsx,2021/3/1,"旗滨集团
SH601636",SH601636,0.8314,0.0068,-0.1234,连续10个月推荐,6,建筑材料,中市值,中信建投,,,2021-03-01,A601636,0
5673,5673,2021_03_part4.xlsx,2021/3/1,"和 而 泰
SZ002402",SZ002402,0.9284,-0.0152,-0.1237,连续3个月推荐,2,电子,中市值,中信建投,,,2021-03-01,A002402,0
5674,5674,2021_03_part4.xlsx,2021/3/1,"洋河股份
SZ002304",SZ002304,0.4983,-0.0176,-0.1286,连续5个月推荐,2,食品饮料,大市值,中信建投,,,2021-03-01,A002304,0
5675,5675,2021_03_part4.xlsx,2021/3/1,"中国太保
SH601601",SH601601,0.0493,0.0204,-0.1437,连续7个月推荐,12,非银金融,大市值,中信建投,,,2021-03-01,A601601,0
5677,5677,2021_03_part4.xlsx,2021/3/1,"掌阅科技
SH603533",SH603533,0.1746,-0.005,-0.1633,连续2个月推荐,2,传媒,小市值,中信建投,,,2021-03-01,A603533,0
5679,5679,2021_03_part4.xlsx,2021/3/1,"微盟集团
HK02013",HK02013,0.361,-0.012,-0.2452,连续2个月推荐,2,港股,小市值,中信建投,,,2021-03-01,AK02013,0
5681,5681,2021_03_part4.xlsx,2021/3/1,"川润股份
SZ002272",SZ002272,0.305,0.0078,0.243,连续3个月推荐,1,机械设备,小市值,川财证券,,,2021-03-01,A002272,0
5685,5685,2021_03_part4.xlsx,2021/3/1,"贵州茅台
SH600519",SH600519,0.4762,0.0031,-0.0536,连续13个月推荐,6,食品饮料,大市值,川财证券,,,2021-03-01,A600519,0
5686,5686,2021_03_part4.xlsx,2021/3/1,"盛新锂能
SZ002240",SZ002240,0.8345,-0.0182,-0.056,连续2个月推荐,1,轻工制造,中市值,川财证券,,,2021-03-01,A002240,0
5687,5687,2021_03_part4.xlsx,2021/3/1,"上海沪工
SH603131",SH603131,0.0908,0.0163,-0.0728,连续8个月推荐,1,机械设备,小市值,川财证券,,,2021-03-01,A603131,0
5689,5689,2021_03_part4.xlsx,2021/3/1,"中航机电
SZ002013",SZ002013,0.2674,-0.0067,-0.2023,连续3个月推荐,1,国防军工,中市值,川财证券,,,2021-03-01,A002013,0
5690,5690,2021_03_part4.xlsx,2021/3/1,"紫金矿业
SH601899",SH601899,0.4736,0.0051,-0.2108,连续8个月推荐,9,有色金属,大市值,川财证券,,,2021-03-01,A601899,0
5694,5694,2021_03_part4.xlsx,2021/3/1,"联泓新科
SZ003022",SZ003022,0.9617,0.0,0.0762,连续2个月推荐,2,化工,小市值,国海证券,,,2021-03-01,A003022,0
5695,5695,2021_03_part4.xlsx,2021/3/1,"京东方Ａ
SZ000725",SZ000725,0.5885,0.0257,0.0296,连续7个月推荐,2,电子,大市值,国海证券,,,2021-03-01,A000725,0
5696,5696,2021_03_part4.xlsx,2021/3/1,"天赐材料
SZ002709",SZ002709,0.949,0.0244,-0.0191,连续3个月推荐,1,化工,中市值,国海证券,,,2021-03-01,A002709,0
5697,5697,2021_03_part4.xlsx,2021/3/1,"药石科技
SZ300725",SZ300725,0.9331,-0.0036,-0.0923,连续5个月推荐,1,医药生物,中市值,国海证券,,,2021-03-01,A300725,0
5699,5699,2021_03_part4.xlsx,2021/3/1,"万华化学
SH600309",SH600309,0.5452,0.0225,-0.1927,连续15个月推荐,9,化工,大市值,国海证券,,,2021-03-01,A600309,0
5701,5701,2021_03_part4.xlsx,2021/3/1,"吉 比 特
SH603444",SH603444,0.7098,-0.0194,0.1927,连续3个月推荐,3,传媒,中市值,华泰证券,,,2021-03-01,A603444,0
5706,5706,2021_03_part4.xlsx,2021/3/1,"云铝股份
SZ000807",SZ000807,0.6219,0.0105,0.0126,连续2个月推荐,3,有色金属,中市值,华泰证券,,,2021-03-01,A000807,0
5707,5707,2021_03_part4.xlsx,2021/3/1,"万 科Ａ
SZ000002",SZ000002,0.0142,0.0083,-0.0937,连续10个月推荐,12,房地产,大市值,华泰证券,,,2021-03-01,A000002,0
5709,5709,2021_03_part4.xlsx,2021/3/1,"太阳纸业
SZ002078",SZ002078,0.2561,0.0175,-0.1093,连续3个月推荐,4,轻工制造,中市值,华泰证券,,,2021-03-01,A002078,0
5710,5710,2021_03_part4.xlsx,2021/3/1,"万华化学
SH600309",SH600309,0.5452,0.0225,-0.1927,连续15个月推荐,9,化工,大市值,华泰证券,,,2021-03-01,A600309,0
5718,5718,2021_03_part4.xlsx,2021/3/1,"隆平高科
SZ000998",SZ000998,0.0172,0.044,-0.1031,连续3个月推荐,1,农林牧渔,小市值,中原证券,,,2021-03-01,A000998,0
5719,5719,2021_03_part4.xlsx,2021/3/1,"洛阳钼业
SH603993",SH603993,0.3249,0.0059,-0.2119,连续4个月推荐,2,有色金属,中市值,中原证券,,,2021-03-01,A603993,0
5721,5721,2021_03_part4.xlsx,2021/3/1,"天顺风能
SZ002531",SZ002531,0.5287,-0.0097,0.2181,连续2个月推荐,1,电气设备,小市值,国联证券,,,2021-03-01,A002531,0
5728,5728,2021_03_part4.xlsx,2021/3/1,"东来技术
科688129",科688129,0.1075,-0.0016,-0.0961,连续5个月推荐,1,化工,小市值,国联证券,,,2021-03-01,A688129,0
5730,5730,2021_03_part4.xlsx,2021/3/1,"中国汽研
SH601965",SH601965,0.787,0.0249,-0.1059,连续2个月推荐,1,汽车,小市值,国联证券,,,2021-03-01,A601965,0
5731,5731,2021_03_part4.xlsx,2021/3/1,"晨光文具
SH603899",SH603899,0.5705,0.0112,0.0999,连续4个月推荐,1,轻工制造,中市值,华安证券,,,2021-03-01,A603899,0
5732,5732,2021_03_part4.xlsx,2021/3/1,"汇川技术
SZ300124",SZ300124,0.7931,-0.011,0.0026,连续3个月推荐,2,电气设备,大市值,华安证券,,,2021-03-01,A300124,0
5733,5733,2021_03_part4.xlsx,2021/3/1,"科大讯飞
SZ002230",SZ002230,0.9303,-0.0165,0.0025,连续5个月推荐,3,计算机,大市值,华安证券,,,2021-03-01,A002230,0
5734,5734,2021_03_part4.xlsx,2021/3/1,"招商银行
SH600036",SH600036,0.79,0.024,-0.0025,连续12个月推荐,1,银行,大市值,华安证券,,,2021-03-01,A600036,0
